BookingID,BookingDate,CheckInDate,HotelName,Region,City,RoomType,CustomerType,BookingSource,MealPlan,Guests,NightsStayed,BookingLeadDays,RoomRate,DiscountPercent,ExtraServices,TotalBookingValue,PaymentMethod,BookingStatus,CustomerRating,Performance_Score
HB1868,17-06-2025,24-09-2025,Urban Nest Hotel,CENTRAL,Bhopal,Standard,Leisure,Travel Agent,Room Only,3,3,99,3184,15,2500,10619,Credit Card,Checked-out,3.9,0.439428
HB1869,14-04-2025,29-04-2025,Pearl Garden Hotel,SOUTH,Kochi,Deluxe,Business,Walk-in,Room Only,3,3,15,4629,0,2500,16387,Debit Card,Checked-in,3.6,0.484644
HB1870,22-09-2025,05-12-2025,Metro Heights,NORTH,Jaipur,Executive,Couple,Booking Portal,Room Only,2,1,74,5797,10,2500,7717,Debit Card,Checked-out,3.4,0.364604
HB1871,09-08-2025,07-11-2025,Green Valley Inn,NORTH,Chandigarh,Family,Business,Website,Half Board,4,2,90,5673,0,1500,20046,UPI,Confirmed,4.5,0.600552
HB1872,19-05-2025,22-06-2025,Sunrise Palace,EAST,Kolkata,Suite,Couple,Walk-in,Breakfast,2,2,34,9569,0,0,20938,Credit Card,Confirmed,4.4,0.603256
HB1873,09-02-2025,27-05-2025,Mountain View Resort,WEST,Pune,Deluxe,Couple,Website,Full Board,2,3,107,6364,0,2500,29392,UPI,Checked-in,4.7,0.728704
HB1874,02-02-2025,27-03-2025,Silver Oak Resort,NORTH,Chandigarh,Deluxe,Business,Booking Portal,Half Board,1,4,53,5276,10,0,22594,Credit Card,Checked-in,4.4,0.623128
HB1875,03-11-2025,09-11-2025,Grand Horizon Hotel,EAST,Guwahati,Suite,Solo,Travel Agent,Breakfast,3,4,6,8835,15,2500,37939,Credit Card,Checked-out,4.5,0.815268
HB1876,17-10-2025,12-01-2026,Mountain View Resort,SOUTH,Hyderabad,Standard,Business,Booking Portal,Room Only,1,2,87,2283,0,0,4566,Debit Card,Confirmed,3.3,0.318792
HB1877,10-01-2025,18-01-2025,City Central Hotel,EAST,Guwahati,Deluxe,Couple,Mobile App,Full Board,1,4,8,3042,10,500,16651,Debit Card,Checked-out,3.9,0.511812
HB1878,17-05-2025,09-06-2025,Metro Heights,EAST,Kolkata,Family,Couple,Walk-in,Room Only,1,6,23,8362,0,1500,51672,UPI,Checked-in,4.4,0.972064
HB1879,10-06-2025,24-09-2025,Sunrise Palace,SOUTH,Hyderabad,Executive,Leisure,Booking Portal,Room Only,4,2,106,7109,0,1000,15218,Credit Card,Checked-out,3.9,0.494616
HB1880,04-01-2025,23-04-2025,Grand Horizon Hotel,EAST,Kolkata,Standard,Business,Travel Agent,Room Only,3,1,109,3490,0,0,3490,Credit Card,Checked-out,3.1,0.28988
HB1881,02-11-2025,01-01-2026,Lakeview Grand,NORTH,Jaipur,Deluxe,Leisure,Booking Portal,Room Only,2,3,60,4840,20,4000,15616,Net Banking,Checked-in,3.7,0.483392
HB1882,21-12-2025,10-01-2026,City Central Hotel,EAST,Patna,Deluxe,Solo,Website,Breakfast,3,2,20,3305,15,4000,12318,UPI,Checked-in,4.3,0.491816
HB1883,29-03-2025,18-06-2025,Sunrise Palace,NORTH,Lucknow,Executive,Leisure,Website,Breakfast,5,2,81,6431,10,1000,17076,Cash,Cancelled,4.4,0.556912
HB1884,20-06-2025,09-07-2025,Royal Orchid Suites,WEST,Goa,Standard,Leisure,Booking Portal,Room Only,4,1,19,2825,0,500,3325,UPI,Checked-in,4.2,0.3759
HB1885,06-02-2025,25-03-2025,Green Valley Inn,SOUTH,Bengaluru,Standard,Solo,Website,Breakfast,3,2,47,3040,10,0,8172,Debit Card,Checked-out,3.2,0.354064
HB1886,14-05-2025,21-07-2025,Pearl Garden Hotel,EAST,Bhubaneswar,Deluxe,Leisure,Website,Breakfast,3,4,68,4067,5,1000,21855,UPI,Checked-out,2.9,0.49426
HB1887,23-09-2025,25-11-2025,Silver Oak Resort,SOUTH,Bengaluru,Standard,Family,Booking Portal,Breakfast,4,5,63,3473,10,1000,25628,Credit Card,Checked-in,4.4,0.659536
HB1888,24-02-2025,03-04-2025,Golden Sands Hotel,SOUTH,Chennai,Standard,Leisure,Website,Room Only,5,5,38,3665,10,0,16492,Net Banking,Checked-in,4.2,0.533904
HB1889,31-12-2025,20-01-2026,Silver Oak Resort,NORTH,Chandigarh,Suite,Leisure,Travel Agent,Breakfast,2,3,20,6836,5,1500,23683,Debit Card,Confirmed,4.7,0.660196
HB1890,09-03-2025,27-06-2025,City Central Hotel,EAST,Guwahati,Family,Couple,Booking Portal,Half Board,3,2,110,4655,25,0,12382,UPI,Cancelled,4.3,0.492584
HB1891,02-03-2025,23-06-2025,Golden Sands Hotel,CENTRAL,Nagpur,Standard,Family,Travel Agent,Half Board,3,7,113,3286,10,1000,40602,UPI,Checked-out,3.4,0.759224
HB1892,06-07-2025,15-08-2025,Golden Sands Hotel,EAST,Guwahati,Deluxe,Leisure,Booking Portal,Breakfast,2,5,40,3364,20,2500,20456,Credit Card,Checked-in,4.6,0.613472
HB1893,27-02-2025,24-03-2025,Green Valley Inn,NORTH,Lucknow,Executive,Business,Travel Agent,Breakfast,5,3,25,5049,0,1500,23397,Net Banking,Checked-in,5,0.680764
HB1894,25-09-2025,05-12-2025,Golden Sands Hotel,SOUTH,Hyderabad,Suite,Leisure,Mobile App,Room Only,3,4,71,10748,10,0,38693,Debit Card,Checked-in,4.4,0.816316
HB1895,21-05-2025,31-07-2025,Grand Horizon Hotel,CENTRAL,Nagpur,Standard,Family,Booking Portal,Breakfast,4,4,71,1868,0,500,15172,Debit Card,Confirmed,5,0.582064
HB1896,21-03-2025,01-06-2025,Golden Sands Hotel,WEST,Mumbai,Deluxe,Business,Mobile App,Breakfast,3,4,72,5191,10,1500,25588,Debit Card,Checked-out,4.2,0.643056
HB1897,26-09-2025,20-01-2026,Silver Oak Resort,EAST,Patna,Standard,Family,Walk-in,Half Board,3,1,116,2790,25,2500,7292,Credit Card,Checked-out,3.2,0.343504
HB1898,02-07-2025,09-08-2025,Royal Orchid Suites,NORTH,Chandigarh,Standard,Business,Website,Breakfast,2,7,38,2578,0,0,24346,Cash,Confirmed,3.5,0.572152
HB1899,01-12-2025,19-12-2025,Blue Bay Resort,CENTRAL,Bhopal,Standard,Business,Mobile App,Room Only,2,3,18,2563,5,4000,11305,Debit Card,Checked-in,4.5,0.49566
HB1900,06-04-2025,22-07-2025,The Palm Residency,NORTH,Delhi,Family,Couple,Walk-in,Half Board,3,4,107,8197,15,1500,40170,Net Banking,Checked-out,4.2,0.81804
HB1901,11-01-2025,25-03-2025,Sunrise Palace,SOUTH,Chennai,Family,Family,Mobile App,Room Only,2,3,73,5716,0,1500,18648,Net Banking,Confirmed,4,0.543776
HB1902,15-09-2025,21-09-2025,Silver Oak Resort,EAST,Patna,Standard,Couple,Website,Room Only,2,2,6,2535,0,0,5070,Debit Card,Checked-out,5,0.46084
HB1903,28-10-2025,26-01-2026,Metro Heights,SOUTH,Hyderabad,Standard,Family,Mobile App,Room Only,3,5,90,2747,0,0,13735,UPI,Checked-out,3.4,0.43682
HB1904,25-07-2025,24-08-2025,The Palm Residency,NORTH,Delhi,Deluxe,Business,Travel Agent,Breakfast,2,1,30,3968,5,500,5170,Debit Card,Checked-out,4.3,0.40604
HB1905,03-07-2025,14-10-2025,City Central Hotel,CENTRAL,Raipur,Suite,Leisure,Website,Full Board,2,1,103,10916,0,2500,16016,Net Banking,Checked-out,5,0.592192
HB1906,29-09-2025,23-12-2025,Pearl Garden Hotel,WEST,Pune,Family,Leisure,Website,Half Board,3,5,85,8657,15,1000,51292,Cash,Confirmed,3.2,0.871504
HB1907,07-12-2025,09-02-2026,Green Valley Inn,EAST,Patna,Executive,Business,Booking Portal,Room Only,2,3,64,4169,10,4000,15256,Debit Card,Cancelled,3.7,0.479072
HB1908,07-06-2025,15-09-2025,Mountain View Resort,SOUTH,Chennai,Deluxe,Business,Website,Breakfast,2,2,100,4821,20,0,9514,Debit Card,Checked-out,4.2,0.450168
HB1909,11-01-2025,23-04-2025,Grand Horizon Hotel,NORTH,Lucknow,Family,Leisure,Walk-in,Breakfast,2,1,102,6588,5,500,7659,Cash,Cancelled,4.5,0.451908
HB1910,03-09-2025,14-09-2025,Metro Heights,CENTRAL,Nagpur,Standard,Leisure,Mobile App,Breakfast,3,3,11,3470,0,500,14960,Debit Card,Checked-out,3.8,0.48352
HB1911,22-05-2025,09-07-2025,Crown Plaza Residency,NORTH,Jaipur,Standard,Couple,Mobile App,Breakfast,2,5,48,2693,10,1500,18118,UPI,Confirmed,4.5,0.577416
HB1912,04-08-2025,28-08-2025,City Central Hotel,CENTRAL,Bhopal,Family,Family,Mobile App,Breakfast,1,4,24,6373,15,500,23968,Credit Card,Confirmed,4.1,0.615616
HB1913,27-08-2025,27-11-2025,Crown Plaza Residency,CENTRAL,Nagpur,Suite,Leisure,Website,Full Board,2,3,92,8040,0,0,31920,UPI,Checked-in,4.4,0.73504
HB1914,19-05-2025,05-09-2025,Grand Horizon Hotel,CENTRAL,Raipur,Standard,Leisure,Booking Portal,Room Only,4,6,109,2951,10,0,15935,Net Banking,Confirmed,3.5,0.47122
HB1915,14-10-2025,17-12-2025,Mountain View Resort,SOUTH,Kochi,Standard,Leisure,Booking Portal,Room Only,2,3,64,4009,5,0,11426,Debit Card,Checked-out,3.7,0.433112
HB1916,31-01-2025,18-04-2025,Golden Sands Hotel,SOUTH,Hyderabad,Family,Business,Booking Portal,Breakfast,2,5,77,7329,0,1000,42145,UPI,Confirmed,4.3,0.84974
HB1917,30-08-2025,18-12-2025,City Central Hotel,CENTRAL,Raipur,Standard,Family,Travel Agent,Room Only,3,4,110,3256,15,1000,12070,Credit Card,Checked-out,4.4,0.49684
HB1918,23-10-2025,09-02-2026,Mountain View Resort,WEST,Goa,Deluxe,Business,Travel Agent,Breakfast,3,5,109,4648,0,4000,33990,UPI,Checked-out,3.8,0.71188
HB1919,19-09-2025,11-12-2025,Blue Bay Resort,WEST,Goa,Deluxe,Business,Travel Agent,Room Only,3,2,83,5534,15,0,9408,UPI,Confirmed,4.3,0.456896
HB1920,18-07-2025,10-08-2025,Urban Nest Hotel,SOUTH,Hyderabad,Deluxe,Business,Booking Portal,Room Only,4,2,23,5376,5,1500,11714,UPI,Confirmed,3.6,0.428568
HB1921,12-08-2025,23-10-2025,City Central Hotel,WEST,Ahmedabad,Standard,Leisure,Website,Breakfast,1,7,72,3168,20,500,21391,Credit Card,Checked-out,3,0.496692
HB1922,22-04-2025,12-07-2025,Golden Sands Hotel,NORTH,Jaipur,Standard,Family,Mobile App,Breakfast,2,5,81,2384,10,0,15228,Credit Card,Checked-in,3.9,0.494736
HB1923,02-09-2025,06-10-2025,Silver Oak Resort,SOUTH,Chennai,Suite,Family,Travel Agent,Full Board,2,1,34,11840,0,0,14440,Cash,Cancelled,3.8,0.47728
HB1924,02-10-2025,21-01-2026,Lakeview Grand,CENTRAL,Bhopal,Family,Business,Booking Portal,Full Board,3,5,111,6139,5,2500,51160,Net Banking,Checked-in,4.5,0.97392
HB1925,06-05-2025,29-06-2025,Mountain View Resort,NORTH,Lucknow,Suite,Couple,Travel Agent,Room Only,2,3,54,11878,5,1000,34852,UPI,Checked-out,3.4,0.690224
HB1926,17-01-2025,17-03-2025,Green Valley Inn,EAST,Kolkata,Deluxe,Family,Walk-in,Half Board,5,6,59,5416,10,500,56746,UPI,Confirmed,4,1.000952
HB1927,07-07-2025,08-09-2025,Sunrise Palace,SOUTH,Kochi,Family,Leisure,Travel Agent,Breakfast,2,2,63,6663,0,4000,19126,Debit Card,Checked-in,3.9,0.541512
HB1928,27-03-2025,12-04-2025,Grand Horizon Hotel,NORTH,Chandigarh,Suite,Family,Website,Room Only,1,4,16,7649,25,500,23447,UPI,Cancelled,4.1,0.609364
HB1929,18-02-2025,26-03-2025,The Palm Residency,SOUTH,Bengaluru,Standard,Leisure,Booking Portal,Half Board,3,2,36,2624,20,0,9598,UPI,Cancelled,4.8,0.499176
HB1930,03-01-2025,28-02-2025,Pearl Garden Hotel,SOUTH,Kochi,Executive,Leisure,Walk-in,Half Board,3,3,56,4862,5,1000,22957,UPI,Cancelled,3.7,0.571484
HB1931,22-01-2025,17-05-2025,Golden Sands Hotel,SOUTH,Hyderabad,Executive,Business,Booking Portal,Half Board,3,5,115,7463,15,0,45218,Debit Card,Checked-out,4.5,0.902616
HB1932,09-10-2025,06-11-2025,Royal Orchid Suites,WEST,Goa,Executive,Leisure,Booking Portal,Room Only,4,4,28,6459,20,1000,21669,UPI,Confirmed,3.8,0.564028
HB1933,09-06-2025,24-08-2025,Lakeview Grand,WEST,Mumbai,Deluxe,Leisure,Mobile App,Full Board,4,6,76,4648,5,0,57694,Debit Card,Checked-out,3.3,0.956328
HB1934,03-02-2025,09-03-2025,Metro Heights,NORTH,Jaipur,Standard,Business,Website,Room Only,3,3,34,1856,0,0,5568,UPI,Checked-out,4.1,0.394816
HB1935,24-07-2025,09-11-2025,Urban Nest Hotel,WEST,Mumbai,Deluxe,Business,Booking Portal,Breakfast,4,4,108,6117,5,0,30445,UPI,Cancelled,3.2,0.62134
HB1936,23-02-2025,03-06-2025,Pearl Garden Hotel,SOUTH,Bengaluru,Deluxe,Family,Mobile App,Room Only,2,5,100,4854,5,0,23056,Cash,Confirmed,3.9,0.588672
HB1937,13-06-2025,15-09-2025,Blue Bay Resort,SOUTH,Bengaluru,Family,Business,Mobile App,Breakfast,4,1,94,5830,10,1000,8047,Debit Card,Cancelled,3.9,0.408564
HB1938,03-08-2025,09-10-2025,Metro Heights,SOUTH,Kochi,Suite,Couple,Website,Breakfast,2,2,67,12270,5,0,25113,UPI,Confirmed,4.9,0.693356
HB1939,21-01-2025,16-03-2025,Green Valley Inn,NORTH,Jaipur,Deluxe,Business,Booking Portal,Half Board,2,7,54,4854,5,1500,46379,Credit Card,Checked-out,4.5,0.916548
HB1940,23-07-2025,05-10-2025,Metro Heights,CENTRAL,Raipur,Standard,Leisure,Booking Portal,Breakfast,2,4,74,3177,10,0,15037,Credit Card,Confirmed,4.2,0.516444
HB1941,17-07-2025,01-08-2025,Golden Sands Hotel,SOUTH,Hyderabad,Deluxe,Leisure,Website,Room Only,4,5,15,4181,10,0,18814,Credit Card,Checked-out,4.4,0.577768
HB1942,23-08-2025,31-10-2025,Royal Orchid Suites,NORTH,Jaipur,Standard,Couple,Mobile App,Breakfast,5,3,69,2307,10,1500,14479,Debit Card,Checked-in,3.7,0.469748
HB1943,27-03-2025,01-05-2025,Crown Plaza Residency,EAST,Kolkata,Deluxe,Leisure,Website,Room Only,2,3,35,4487,5,2500,15288,UPI,Checked-out,4.9,0.575456
HB1944,02-04-2025,20-04-2025,Urban Nest Hotel,NORTH,Chandigarh,Standard,Leisure,Website,Room Only,4,4,18,3423,5,500,13507,Credit Card,Checked-out,3.9,0.474084
HB1945,10-02-2025,07-03-2025,Mountain View Resort,NORTH,Lucknow,Family,Leisure,Website,Breakfast,2,3,25,4977,0,0,17631,Credit Card,Checked-out,4.1,0.539572
HB1946,01-02-2025,13-02-2025,Urban Nest Hotel,SOUTH,Kochi,Executive,Leisure,Mobile App,Breakfast,3,3,12,4093,5,0,15715,Debit Card,Confirmed,3.7,0.48458
HB1947,28-07-2025,03-10-2025,Green Valley Inn,EAST,Kolkata,Family,Business,Mobile App,Breakfast,2,3,67,9279,15,0,26361,Credit Card,Checked-in,3.8,0.620332
HB1948,10-06-2025,21-08-2025,Mountain View Resort,NORTH,Jaipur,Deluxe,Business,Booking Portal,Full Board,3,4,72,5224,25,500,31772,Credit Card,Checked-out,3.3,0.645264
HB1949,31-10-2025,30-01-2026,Golden Sands Hotel,WEST,Ahmedabad,Standard,Couple,Booking Portal,Full Board,2,4,91,1860,0,500,18340,UPI,Confirmed,4.9,0.61208
HB1950,31-12-2025,31-01-2026,Metro Heights,SOUTH,Hyderabad,Deluxe,Leisure,Mobile App,Breakfast,4,2,31,3692,0,500,11484,Cash,Checked-out,4.6,0.505808
HB1951,08-05-2025,15-05-2025,Royal Orchid Suites,SOUTH,Hyderabad,Deluxe,Leisure,Walk-in,Breakfast,1,6,7,4251,10,1000,26655,Net Banking,Confirmed,4.1,0.64786
HB1952,04-10-2025,03-11-2025,Royal Orchid Suites,SOUTH,Chennai,Standard,Business,Booking Portal,Half Board,4,2,30,3850,10,500,14630,Credit Card,Checked-out,3,0.41556
HB1953,29-04-2025,23-07-2025,Blue Bay Resort,NORTH,Jaipur,Standard,Leisure,Website,Room Only,3,1,85,2004,20,0,1603,UPI,Cancelled,4.2,0.355236
HB1954,09-01-2025,21-03-2025,City Central Hotel,SOUTH,Bengaluru,Standard,Leisure,Booking Portal,Breakfast,5,3,71,2134,20,0,11872,Debit Card,Checked-out,3.7,0.438464
HB1955,21-08-2025,30-10-2025,Urban Nest Hotel,SOUTH,Hyderabad,Family,Leisure,Website,Breakfast,1,3,70,9821,5,4000,33340,Debit Card,Confirmed,4.3,0.74408
HB1956,30-06-2025,15-08-2025,Golden Sands Hotel,SOUTH,Chennai,Standard,Business,Travel Agent,Room Only,4,6,46,2107,15,1000,11746,UPI,Checked-out,3.7,0.436952
HB1957,05-06-2025,07-09-2025,Lakeview Grand,WEST,Goa,Deluxe,Family,Mobile App,Room Only,1,1,94,4442,5,1500,5720,UPI,Checked-in,2.6,0.27664
HB1958,05-07-2025,20-08-2025,Crown Plaza Residency,WEST,Ahmedabad,Family,Solo,Booking Portal,Full Board,3,4,46,8063,10,4000,48627,Debit Card,Checked-in,3.8,0.887524
HB1959,21-04-2025,07-06-2025,Grand Horizon Hotel,WEST,Goa,Executive,Leisure,Booking Portal,Full Board,2,5,47,6215,25,2500,38806,Credit Card,Confirmed,3.1,0.713672
HB1960,12-05-2025,02-09-2025,Royal Orchid Suites,SOUTH,Bengaluru,Deluxe,Leisure,Website,Breakfast,1,4,113,3829,5,500,16850,Credit Card,Checked-out,4.4,0.5542
HB1961,10-07-2025,16-10-2025,City Central Hotel,SOUTH,Kochi,Family,Solo,Website,Breakfast,2,3,98,9318,0,1500,32154,Debit Card,Confirmed,2.9,0.617848
HB1962,18-07-2025,28-09-2025,Sunrise Palace,SOUTH,Bengaluru,Standard,Business,Website,Full Board,3,7,72,2566,0,1000,46262,Credit Card,Confirmed,3.5,0.835144
HB1963,19-10-2025,15-12-2025,Sunrise Palace,WEST,Pune,Deluxe,Business,Travel Agent,Breakfast,5,3,57,5548,10,0,21730,UPI,Checked-out,4,0.58076
HB1964,13-06-2025,17-06-2025,City Central Hotel,WEST,Pune,Suite,Family,Mobile App,Breakfast,3,4,4,11573,10,1000,48063,Cash,Cancelled,3.4,0.848756
HB1965,23-10-2025,05-01-2026,Metro Heights,WEST,Mumbai,Standard,Leisure,Booking Portal,Breakfast,2,3,74,2196,5,1500,10459,Debit Card,Checked-out,3.8,0.429508
HB1966,15-06-2025,12-07-2025,Green Valley Inn,EAST,Bhubaneswar,Executive,Business,Mobile App,Half Board,2,2,27,4175,10,0,11115,Credit Card,Confirmed,4.1,0.46138
HB1967,30-01-2025,17-04-2025,Blue Bay Resort,SOUTH,Hyderabad,Deluxe,Business,Mobile App,Half Board,3,1,77,3454,10,2500,8309,UPI,Checked-out,3.1,0.347708
HB1968,17-02-2025,30-03-2025,Silver Oak Resort,EAST,Guwahati,Family,Leisure,Booking Portal,Breakfast,5,2,41,8297,0,0,21094,UPI,Cancelled,3,0.493128
HB1969,04-01-2025,24-01-2025,Sunrise Palace,EAST,Bhubaneswar,Standard,Couple,Website,Room Only,4,1,20,2427,0,1500,3927,Credit Card,Checked-out,4.1,0.375124
HB1970,14-08-2025,04-10-2025,Lakeview Grand,WEST,Ahmedabad,Standard,Couple,Travel Agent,Room Only,3,4,51,3717,10,0,13381,UPI,Checked-out,4.4,0.512572
HB1971,26-09-2025,05-10-2025,Silver Oak Resort,WEST,Pune,Suite,Couple,Website,Breakfast,4,2,9,11320,0,0,26240,UPI,Checked-out,4.8,0.69888
HB1972,23-01-2025,26-03-2025,The Palm Residency,SOUTH,Bengaluru,Executive,Couple,Mobile App,Breakfast,4,4,62,4368,5,1000,24798,Credit Card,Confirmed,4.2,0.633576
HB1973,19-11-2025,11-01-2026,Silver Oak Resort,WEST,Goa,Standard,Couple,Mobile App,Full Board,3,5,53,2022,15,1000,29094,Net Banking,Checked-out,3.5,0.629128
HB1974,30-04-2025,22-05-2025,Blue Bay Resort,WEST,Mumbai,Standard,Leisure,Walk-in,Room Only,3,2,22,3231,10,500,6316,UPI,Cancelled,3.8,0.379792
HB1975,21-07-2025,24-09-2025,Royal Orchid Suites,WEST,Ahmedabad,Standard,Business,Mobile App,Half Board,2,4,65,2302,10,1500,16987,Cash,Checked-in,4,0.523844
HB1976,15-06-2025,17-07-2025,Sunrise Palace,NORTH,Delhi,Executive,Business,Website,Full Board,4,1,32,5553,10,4000,14198,UPI,Confirmed,3.2,0.426376
HB1977,29-11-2025,22-01-2026,Mountain View Resort,EAST,Patna,Deluxe,Leisure,Walk-in,Breakfast,3,7,54,4031,0,0,37667,UPI,Checked-out,3.9,0.764004
HB1978,07-09-2025,10-12-2025,Royal Orchid Suites,NORTH,Delhi,Deluxe,Business,Mobile App,Breakfast,2,4,94,3206,5,1000,16783,UPI,Confirmed,3.7,0.497396
HB1979,04-12-2025,22-01-2026,Urban Nest Hotel,WEST,Ahmedabad,Family,Family,Booking Portal,Breakfast,2,3,49,6348,5,500,21292,Cash,Checked-in,4,0.575504
HB1980,04-07-2025,27-08-2025,Blue Bay Resort,WEST,Goa,Executive,Leisure,Travel Agent,Breakfast,3,7,54,5425,0,1000,48425,Debit Card,Confirmed,4.7,0.9571
HB1981,16-02-2025,11-06-2025,Urban Nest Hotel,WEST,Ahmedabad,Deluxe,Leisure,Booking Portal,Room Only,4,4,115,3327,0,0,13308,Credit Card,Checked-in,3.6,0.447696
HB1982,03-01-2025,25-01-2025,Crown Plaza Residency,WEST,Ahmedabad,Deluxe,Solo,Website,Breakfast,2,3,22,4676,15,500,15124,Debit Card,Confirmed,4.4,0.533488
HB1983,22-10-2025,05-01-2026,Green Valley Inn,WEST,Ahmedabad,Executive,Family,Website,Half Board,2,2,75,7025,0,0,17650,Net Banking,Checked-out,5,0.6118
HB1984,22-08-2025,02-09-2025,Crown Plaza Residency,NORTH,Lucknow,Executive,Leisure,Booking Portal,Room Only,3,3,11,4426,5,0,12614,UPI,Checked-out,3.8,0.455368
HB1985,08-12-2025,02-04-2026,Grand Horizon Hotel,WEST,Goa,Family,Leisure,Walk-in,Room Only,5,3,115,5740,15,1000,15637,Cash,Checked-out,4,0.507644
HB1986,17-04-2025,31-07-2025,Royal Orchid Suites,NORTH,Jaipur,Executive,Family,Website,Full Board,4,2,105,6011,0,500,22922,UPI,Confirmed,4.1,0.603064
HB1987,15-09-2025,30-10-2025,Golden Sands Hotel,SOUTH,Hyderabad,Deluxe,Family,Travel Agent,Room Only,2,2,45,5071,10,1000,10128,UPI,Confirmed,3.9,0.433536
HB1988,07-07-2025,12-08-2025,Crown Plaza Residency,SOUTH,Chennai,Deluxe,Family,Booking Portal,Full Board,4,3,36,4675,0,2500,32125,Credit Card,Checked-out,4.7,0.7615
HB1989,20-03-2025,18-06-2025,Urban Nest Hotel,WEST,Pune,Deluxe,Family,Booking Portal,Breakfast,4,2,90,5445,10,2500,15901,Credit Card,Checked-out,4.2,0.526812
HB1990,22-03-2025,17-06-2025,Golden Sands Hotel,SOUTH,Chennai,Executive,Leisure,Website,Breakfast,2,4,87,4699,15,0,19577,Debit Card,Checked-in,3.9,0.546924
HB1991,03-03-2025,18-06-2025,Mountain View Resort,SOUTH,Hyderabad,Standard,Business,Travel Agent,Room Only,2,3,107,2040,15,2500,7702,UPI,Checked-in,4.8,0.476424
HB1992,10-12-2025,22-03-2026,City Central Hotel,SOUTH,Bengaluru,Executive,Solo,Website,Room Only,2,5,102,6848,15,1000,30104,Credit Card,Checked-out,4.7,0.737248
HB1993,07-08-2025,27-10-2025,Pearl Garden Hotel,NORTH,Lucknow,Suite,Leisure,Website,Breakfast,5,3,81,13290,20,0,38646,Net Banking,Checked-in,4.3,0.807752
HB1994,14-10-2025,21-12-2025,Grand Horizon Hotel,WEST,Pune,Standard,Leisure,Website,Breakfast,2,1,68,2885,0,2500,6285,Credit Card,Checked-in,3.7,0.37142
HB1995,19-09-2025,03-10-2025,Grand Horizon Hotel,SOUTH,Kochi,Deluxe,Business,Booking Portal,Full Board,2,5,14,3941,0,500,33205,Net Banking,Checked-out,4.7,0.77446
HB1996,07-08-2025,09-10-2025,Grand Horizon Hotel,CENTRAL,Nagpur,Deluxe,Leisure,Mobile App,Breakfast,5,3,63,3336,15,1000,16257,Debit Card,Checked-in,3.2,0.451084
HB1997,13-06-2025,21-06-2025,City Central Hotel,SOUTH,Bengaluru,Family,Business,Website,Breakfast,2,2,8,5022,20,0,9835,Credit Card,Checked-in,4.4,0.47002
HB1998,24-01-2025,02-03-2025,Metro Heights,NORTH,Jaipur,Deluxe,Leisure,Travel Agent,Half Board,2,6,37,3944,0,2500,36964,UPI,Confirmed,4.4,0.795568
HB1999,06-03-2025,27-05-2025,Crown Plaza Residency,CENTRAL,Nagpur,Deluxe,Business,Mobile App,Full Board,2,2,82,4266,5,0,13305,Credit Card,Checked-out,3.8,0.46366
HB2000,05-11-2025,08-12-2025,Sunrise Palace,EAST,Bhubaneswar,Executive,Leisure,Booking Portal,Full Board,5,2,33,4692,0,4000,26384,Credit Card,Cancelled,3.6,0.604608
